item_id;product;domain_id;sold_quantity;title;tags;category_id;price;seller_address.country.name;official_store_id;condition;start_time;listing_type_id;seller_address.state.name;catalog_product_id;seller_id;health;initial_quantity;warranty;available_quantity;original_price;base_price;questions_total;user_user_type;user_seller_reputation.transactions.ratings.negative;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.level_id;user_seller_reputation.transactions.ratings.neutral;user_nickname;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.canceled;user_seller_reputation.power_seller_status;product_domain_id;product_name
MLA881933750;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ideapad 3 I3 10ma 8gb 500gb Ssd W10 -acuario;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;84990.0;Argentina;;new;2020-10-01T20:22:59.000Z;gold_special;Capital Federal;MLA16041756;68286146;0.8;10;Garantía de fábrica: 12 meses;1;;84990.0;;normal;0.01;0.98;5_green;0.01;INSUMOS_ACUARIO;40494.0;2969.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA837381579;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo S145 Core I5 1035 G4 8gb 1tb 15.6 Win10 Ctas;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;150995.0;Argentina;;new;2020-02-03T19:57:54.000Z;gold_pro;Capital Federal;MLA15698353;131648529;1;18;Garantía de fábrica: 12 meses;1;;150995.0;;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA899538038;Lenovo Ideapad;MLA-NOTEBOOKS;4;Notebook Lenovo Ideapad 3 I5 10ma 15,6 12gb 256gb Ssd Touch ;['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;92999.07;Argentina;;new;2020-12-01T17:04:25.000Z;gold_special;Capital Federal;MLA16041756;193659561;0.8;20;Garantía de fábrica: 6 meses;1;99999;92999.07;;normal;0.01;0.98;5_green;0.01;JFS TECH;6791.0;389.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA900040508;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo L340-15irh I5 8gb 1tb 256gb 15,6'' Windows10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;143999.0;Argentina;829;new;2020-12-05T13:54:48.000Z;gold_special;Capital Federal;MLA15979279;258450419;0.9;40;Garantía de fábrica: 12 meses;1;179999;143999.0;;brand;0.03;0.94;5_green;0.03;DELTA TIENDASOFICIALES;2734.0;201.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad L340-15IRH - Granite black - 8 GB - 1 TB - 1920 px x 1080 px - NVIDIA GeForce GTX 1050 - Intel - Core i5 - 9300H - 60 Hz - Windows - 10 - Home
MLA901568438;Lenovo Ideapad;MLA-NOTEBOOKS;3;New! 2020! Notebook Lenovo Slim Dualcore 14 Hd 1,3kg Win 10 ;['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;35999.0;Argentina;;new;2020-12-18T16:46:19.000Z;gold_special;Capital Federal;MLA15504717;193659561;0.8;4;Garantía de fábrica: 6 meses;1;;35999.0;;normal;0.01;0.98;5_green;0.01;JFS TECH;6791.0;389.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad Slim 1 1-14AST-05 - Platinum gray - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9220E - Windows - 10 - Home
MLA885156406;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Touch Ideapad 3 I3 10ma 15,6 8gb 256gb Ssd ;['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;79999.0;Argentina;;new;2020-10-23T19:10:28.000Z;gold_special;Capital Federal;MLA16041756;68885472;0.7;27;Garantía de fábrica: 6 meses;1;;79999.0;;normal;0.03;0.96;5_green;0.01;USAWORLWIDE;1847.0;119.0;gold;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA885124857;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo 11.6 Hd Intel Celeron Ssd 128gb Ram 4gb Wifi;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;41750.0;Argentina;;new;2020-10-23T16:15:50.000Z;gold_special;Capital Federal;MLA16029713;499786196;0.9;100;Garantía del vendedor: 12 meses;50;;41750.0;;normal;0.03;0.95;5_green;0.02;TECNOSTOCK.COM.AR;10771.0;475.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 1 14IGL05
MLA896592699;Lenovo Ideapad;MLA-NOTEBOOKS;3;Notebook I3 8gb Ssd 256 Lenovo 15.6  Windows 10 Full Hd ;['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;104999.0;Argentina;;new;2020-11-10T18:27:12.000Z;gold_pro;Capital Federal;MLA16041756;99808494;0.9;5;Garantía de fábrica: 12 meses;1;;104999.0;;normal;0.01;0.98;5_green;0.01;TIENDA.GO;5375.0;301.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA902375661;Lenovo Ideapad;MLA-NOTEBOOKS;2;Notebook Lenovo Ideapad 3 Laptop 14  Ssd 128gb 4gb Windows S;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;52382.0;Argentina;;new;2020-12-27T23:14:06.000Z;gold_special;Capital Federal;MLA16189144;177881788;0.9;10;Garantía del vendedor: 6 meses;1;;52382.0;;normal;0.02;0.96;5_green;0.02;NORCEL01;52134.0;4148.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3
MLA901192462;Lenovo Ideapad;MLA-NOTEBOOKS;3;Notebook Lenovo Intel Core I5 4gb 256ssd Windows 10;['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;94999.0;Argentina;1938;new;2020-12-15T20:39:48.000Z;gold_pro;Buenos Aires;MLA15698353;608846165;1;30;Garantía de fábrica: 12 meses;1;99999;94999.0;;brand;0.07;0.9;5_green;0.03;ELECTRONICAFLA;191044.0;8614.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA899101480;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Ideapad 3 15ada05 Amd 3020e 4gb 500gb Cuo;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;82599.0;Argentina;;new;2020-11-27T21:01:38.000Z;gold_pro;Buenos Aires;MLA16189144;187140437;0.85;3;Garantía de fábrica: 12 meses;1;;82599.0;;normal;0.02;0.97;5_green;0.01;HTVSZGMULTITECSRL;5632.0;283.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3
MLA882080227;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ideapad 3i Core I3 10ma 4gb 256gb Ssd Win 10;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;79999.0;Argentina;;new;2020-10-02T18:10:17.000Z;gold_special;Capital Federal;;179274188;0.8;23;Garantía de fábrica: 12 meses;1;;79999.0;;normal;0.03;0.95;5_green;0.02;DALECLÍCK;179987.0;12376.0;platinum;;
MLA884210309;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo 11.6 Hd Celeron Dual Ssd 128gb Ram 4gb Wifi;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;52500.0;Argentina;;new;2020-10-16T17:46:09.000Z;gold_pro;Capital Federal;MLA16029713;69526727;1;100;Garantía del vendedor: 12 meses;50;;52500.0;;normal;0.02;0.96;5_green;0.02;ELECTRONIC-MARKET;28183.0;1469.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 1 14IGL05
MLA884054976;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo V15 Amd Ryzen 5 8gb Hd 1tb 15.6 PuLG Free;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;89990.0;Argentina;;new;2020-10-15T18:22:59.000Z;gold_special;Buenos Aires;MLA16109436;209183697;0.8;8;Garantía de fábrica: 12 meses;1;;89990.0;;normal;0.02;0.97;5_green;0.01;XHARDSRLXHARD;24677.0;1300.0;platinum;MLA-NOTEBOOKS;Lenovo V15 ADA
MLA882081974;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ideapad S340 Amd Ryzen 3 4gb 1tb Windows 10;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;72899.0;Argentina;;new;2020-10-02T18:21:28.000Z;gold_special;Capital Federal;MLA15253903;179274188;0.8;7;Garantía de fábrica: 12 meses;1;;72899.0;;normal;0.03;0.95;5_green;0.02;DALECLÍCK;179987.0;12376.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S340
MLA903356299;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Ideapad3 15iil05 I5 20gb 256gb Ssd W10h /p;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;128899.0;Argentina;;new;2021-01-06T19:00:17.000Z;gold_pro;Capital Federal;MLA16041756;114179423;0.9;2;Garantía de fábrica: 12 meses;1;;128899.0;;normal;0.01;0.99;5_green;0.0;SCI INFORMATICA;11663.0;682.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA903110659;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Intel Core I3 Ram 12gb Ssd 256gb Windows 10;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;80899.0;Argentina;;new;2021-01-04T21:13:33.000Z;gold_special;Capital Federal;MLA16041756;82274172;0.9;40;Garantía del vendedor: 12 meses;1;;80899.0;2.0;normal;0.01;0.97;5_green;0.02;BH COMPUTACION;27221.0;1544.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA903591989;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Ryzen 5  8gb - 256gb Ssd W10 Fhd Tn - 15,6 ;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;92000.0;Argentina;;new;2021-01-08T16:49:18.000Z;gold_special;Capital Federal;MLA16041756;645385835;0.9;10;Garantía del vendedor: 6 meses;1;;92000.0;;normal;0.0;1.0;5_green;0.0;DIGICOM ELECTRONICA-SRL;182.0;8.0;silver;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA885263821;Lenovo Ideapad;MLA-NOTEBOOKS;3;Notebook Lenovo Cloudbook Ip S150-14 Ast A4 4g 64gb Ssd 14 ;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;42900.0;Argentina;;new;2020-10-24T17:26:07.000Z;gold_special;Capital Federal;MLA15708601;68286146;0.8;8;Garantía del vendedor: 7 días;1;;42900.0;;normal;0.01;0.98;5_green;0.01;INSUMOS_ACUARIO;40494.0;2969.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S150-14AST
MLA870044487;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo S145 I3 1005 G1 8gb 1tb + Ssd 240gb Win10;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;105995.0;Argentina;;new;2020-07-25T14:22:08.000Z;gold_special;Capital Federal;MLA15698353;131648529;0.9;19;Garantía de fábrica: 12 meses;1;;105995.0;23.0;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA884932108;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ryzen 5 3500u 8gb Ssd 256gb 14 PuLG 1080p;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible'];MLA1652;89400.0;Argentina;;new;2020-10-22T13:55:22.000Z;gold_special;Capital Federal;MLA16053933;86898163;0.9;21;Garantía del vendedor: 12 meses;1;;89400.0;;normal;0.01;0.98;5_green;0.01;OFERTAS INFORMATICAS;27404.0;1416.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 14ADA05
MLA901412408;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Ideapad Slim 14'' Amd A6 4gb 64gb 1-14ast-05;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;50690.0;Argentina;;new;2020-12-17T13:57:14.000Z;gold_special;Capital Federal;MLA15504717;190534355;0.9;5;Garantía del vendedor: 12 meses;1;;50690.0;1.0;normal;0.0;0.99;5_green;0.01;VA-ONLINE;2041.0;197.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad Slim 1 1-14AST-05 - Platinum gray - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9220E - Windows - 10 - Home
MLA900725970;Lenovo Ideapad;MLA-NOTEBOOKS;2;Notebook Tactil 15.6 I5 10ma 12gb Ddr4 Ssd 256gb Win10 Touch;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;116882.3;Argentina;;new;2020-12-11T19:20:37.000Z;gold_special;Buenos Aires;;116239336;0.8;3;Garantía de fábrica: 12 meses;1;;116882.3;5.0;normal;0.01;0.98;5_green;0.01;GRUPO-TECNO;5781.0;485.0;platinum;;
MLA897607868;Lenovo Ideapad;MLA-NOTEBOOKS;2;Notebook I3 Lenovo 8gb Ssd 256 Windows 10ma Gen 15.6 Full Hd;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;84999.0;Argentina;;new;2020-11-17T18:02:34.000Z;gold_special;Capital Federal;MLA16041756;99808494;0.8;4;Garantía de fábrica: 12 meses;1;;84999.0;;normal;0.01;0.98;5_green;0.01;TIENDA.GO;5375.0;301.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA850618819;Lenovo Ideapad;MLA-NOTEBOOKS;25;Notebook Lenovo Ip S340 Amd Ryzen 3 8gb 1tb 14 Hd Win 10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;74975.0;Argentina;;new;2020-04-21T13:03:57.000Z;gold_special;Capital Federal;MLA15253903;131648529;0.9;53;Garantía de fábrica: 12 meses;1;119999;74975.0;131.0;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S340
MLA903591903;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Intel I3-1005g1 8gb 256gb Ssd 15.6 Win 10 ;['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;75600.0;Argentina;;new;2021-01-08T16:56:14.000Z;gold_special;Capital Federal;MLA16189144;96270679;0.88;7;Garantía del vendedor: 6 meses;1;;75600.0;0.0;normal;0.02;0.96;5_green;0.02;LAMEJORSOLUCION;27331.0;1402.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3
MLA898093702;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Amd Ryzen 7 Ssd 512gb Ram 8gb 14p Win 10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;165000.0;Argentina;;new;2020-11-20T16:38:25.000Z;gold_special;Capital Federal;MLA16159863;15096445;0.75;2;Garantía de fábrica: 12 meses;1;180000;165000.0;5.0;normal;0.01;0.98;5_green;0.01;TECNOLIFE ARG;66361.0;4296.0;platinum;MLA-NOTEBOOKS;Lenovo Yoga Slim 7 14ARE05
MLA896603401;Lenovo Ideapad;MLA-NOTEBOOKS;4;Notebook Lenovo Ryzen 7 20gb Ram Ssd 256gb Hdd 500g Win10;['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible'];MLA1652;169999.0;Argentina;;new;2020-11-10T19:23:05.000Z;gold_special;Capital Federal;MLA15738290;15096445;0.75;5;Garantía de fábrica: 12 meses;1;198000;169999.0;12.0;normal;0.01;0.98;5_green;0.01;TECNOLIFE ARG;66361.0;4296.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S340-15API
MLA861564470;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ip S150-14 A4 4gb 64gb Ssd 14' W10 Blue;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;41998.0;Argentina;;new;2020-06-11T02:36:15.000Z;gold_special;Capital Federal;MLA15708602;165551415;0.7;22;Garantía del vendedor: 12 meses;1;44208;41998.0;55.0;normal;0.01;0.98;5_green;0.01;OFITSHOP;29789.0;1534.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S150-14AST - Ice blue - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R3 - AMD - A4-Series - 9120E - Windows - 10 - Home
MLA880269168;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Gamer Lenovo Amd Ryzen 5 20gb Ssd 256gb 1080p W10;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;99499.0;Argentina;;new;2020-09-23T14:41:58.000Z;gold_special;Capital Federal;MLA16053933;82274172;0.9;23;Garantía del vendedor: 12 meses;1;;99499.0;19.0;normal;0.01;0.97;5_green;0.02;BH COMPUTACION;27221.0;1544.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 14ADA05
MLA872008659;Lenovo Ideapad;MLA-NOTEBOOKS;2;Lenovo Ideapad S145 Intel I3 10ma 8gb Ssd 240gb 15.6  Win 10;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;74990.0;Argentina;;new;2020-08-06T15:31:30.000Z;gold_special;Capital Federal;MLA15698353;155068217;0.9;5;Garantía de fábrica: 12 meses;1;;74990.0;5.0;normal;0.0;0.99;5_green;0.01;NORDITECH ARGENTINA;537.0;32.0;silver;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA837379455;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo S145 Core I5 1035 G4 8gb 1tb 15.6 Win10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;124995.0;Argentina;;new;2020-02-03T19:55:58.000Z;gold_special;Capital Federal;MLA15698353;131648529;0.9;17;Garantía de fábrica: 12 meses;1;;124995.0;99.0;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA903219556;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Ideapad Flex 5 Intel Core I3 8gb 256ssd W10;['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;110999.0;Argentina;1938;new;2021-01-05T19:47:33.000Z;gold_pro;Buenos Aires;MLA16591144;608846165;1;300;Garantía de fábrica: 12 meses;250;;110999.0;7.0;brand;0.07;0.9;5_green;0.03;ELECTRONICAFLA;191044.0;8614.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad Flex 5 14IIL05
MLA897952143;Lenovo Ideapad;MLA-NOTEBOOKS;3;Notebook Lenovo Ideapad 5 I5 1035g1 8gb 256gb 14 Fhd Win10 ;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;116499.0;Argentina;;new;2020-11-19T18:27:16.000Z;gold_special;Capital Federal;MLA16205314;153491318;0.9;6;Garantía del vendedor: 12 meses;1;;116499.0;7.0;normal;0.01;0.98;5_green;0.01;DELLOREAN;13408.0;810.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 5
MLA872201988;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ideapad S145-15iil I3 4gb Ram 1tb Hdd 15.6 ;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;69990.0;Argentina;;new;2020-08-07T15:55:03.000Z;gold_special;Buenos Aires;MLA15698353;497906304;0.9;10;Garantía de fábrica: 6 meses;1;;69990.0;25.0;normal;0.02;0.97;5_green;0.01;E-O-N-E;17274.0;932.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA896770153;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo 14 Hd Intel Pentium Silver 4gb 128gb Windows;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;54000.0;Argentina;;new;2020-11-11T19:06:54.000Z;gold_special;Capital Federal;MLA16029713;82274172;0.9;100;Garantía del vendedor: 12 meses;50;;54000.0;;normal;0.01;0.97;5_green;0.02;BH COMPUTACION;27221.0;1544.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 1 14IGL05
MLA903219559;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Ideapad 3 I7 8gb 256ssd Windows 10s;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;139999.0;Argentina;1938;new;2021-01-05T19:47:34.000Z;gold_pro;Buenos Aires;MLA16041756;608846165;1;75;Garantía de fábrica: 12 meses;50;;139999.0;0.0;brand;0.07;0.9;5_green;0.03;ELECTRONICAFLA;191044.0;8614.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA884737281;Lenovo Ideapad;MLA-NOTEBOOKS;5;Notebook Lenovo Ryzen 7 20gb Ram 512g Ssd 500g Hdd Win10;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;169000.0;Argentina;;new;2020-10-20T23:55:40.000Z;gold_special;Capital Federal;MLA15253903;15096445;0.8;12;Garantía de fábrica: 12 meses;1;;169000.0;8.0;normal;0.01;0.98;5_green;0.01;TECNOLIFE ARG;66361.0;4296.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S340
MLA901464821;Lenovo Ideapad;MLA-NOTEBOOKS;2;Note Lenovo Ideapad S145 Amd A6 9225 8gb!!! 500gb W10h 15.6 ;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;58999.0;Argentina;;new;2020-12-17T19:15:28.000Z;gold_special;Buenos Aires;MLA15261472;279922219;0.9;5;Garantía del vendedor: 12 meses;1;;58999.0;13.0;normal;0.01;0.98;5_green;0.01;SGI_INFORMATICA;2489.0;161.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15AST
MLA900396584;Lenovo Ideapad;MLA-NOTEBOOKS;2;Notebook Lenovo Ideapad 320 Intel I3 15.6 8gb Ram 1tb Gtia;['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];MLA1652;65998.0;Argentina;;new;2020-12-09T17:32:26.000Z;gold_special;Capital Federal;;305367507;0.88;3;;1;;65998.0;;normal;0.02;0.92;5_green;0.06;LCOMMIAMI-AR;309.0;20.0;silver;;
MLA868670133;Lenovo Ideapad;MLA-NOTEBOOKS;4;Notebook Gamer Lenovo L340 I5 16gb Ssd 128gb + 1tb Nvidia Wi;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;144995.0;Argentina;;new;2020-07-17T15:10:52.000Z;gold_special;Capital Federal;MLA16205634;131648529;0.9;6;Garantía de fábrica: 12 meses;1;;144995.0;21.0;normal;0.01;0.97;5_green;0.02;PCCENTERCOMPUTERS;27996.0;1434.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad L340
MLA900268839;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook Lenovo Ideapad S145-15iil I3 1005g1 4gb 256gb 15'';['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;79499.0;Argentina;829;new;2020-12-08T14:21:35.000Z;gold_pro;Capital Federal;MLA15698353;258450419;1;51;Garantía de fábrica: 12 meses;1;99379;79499.0;0.0;brand;0.03;0.94;5_green;0.03;DELTA TIENDASOFICIALES;2734.0;201.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15IIL
MLA899399672;Lenovo Ideapad;MLA-NOTEBOOKS;1;Notebook 15.6 I3 10ma 8gb Ssd 256gb Hdmi Windows 10 Azul;['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];MLA1652;99470.7;Argentina;;new;2020-11-30T17:13:26.000Z;gold_special;Buenos Aires;MLA16041756;116239336;0.8;2;Garantía de fábrica: 12 meses;1;;99470.7;1.0;normal;0.01;0.98;5_green;0.01;GRUPO-TECNO;5781.0;485.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad 3 15IIL05
MLA831135675;Lenovo Ideapad;MLA-NOTEBOOKS;3;Notebook Lenovo Ideapad S145 Amd A9 8gb 1tb 256gb Ssd W10h;['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible'];MLA1652;77299.0;Argentina;;new;2019-12-20T16:11:45.000Z;gold_special;Capital Federal;MLA15261472;114179423;0.8;4;Garantía de fábrica: 12 meses;1;;77299.0;15.0;normal;0.01;0.99;5_green;0.0;SCI INFORMATICA;11663.0;682.0;platinum;MLA-NOTEBOOKS;Lenovo IdeaPad S145-15AST
