,product,buying_mode,title,start_time,seller_address.country.name,status,seller_address.state.name,tags,available_quantity,listing_type_id,catalog_product_id,condition,warranty,id,accepts_mercadopago,sold_quantity,category_id,original_price,price,base_price,domain_id,official_store_id,seller_id,initial_quantity,health,item_id,reviews_rating_levels.one_star,reviews_rating_levels.five_star,reviews_rating_levels.three_star,reviews_paging.total,reviews_rating_average,reviews_rating_levels.four_star,reviews_rating_levels.two_star
300,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ideapad S145-15iil I3 1005g1 4gb 256gb 15'',2020-12-08T14:20:39.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15698353,new,Garantía de fábrica: 12 meses,MLA900268813,True,1,MLA1652,90629,72499.0,72499.0,MLA-NOTEBOOKS,829,258450419,51,0.9,MLA900268813,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ip S150-14 A4 4gb 64gb Ssd 14' W10 Blue,2020-06-11T02:37:08.000Z,Argentina,active,Capital Federal,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15708602,new,Garantía del vendedor: 12 meses,MLA861565314,True,5,MLA1652,44208,41998.0,41998.0,MLA-NOTEBOOKS,,28842596,8,0.7,MLA861565314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,Lenovo Ideapad,buy_it_now,Notebook Lenovo Intel Core I5 4gb 256ssd Windows 10,2020-12-21T17:34:39.000Z,Argentina,active,Buenos Aires,"['good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16041756,new,Garantía de fábrica: 12 meses,MLA901845729,True,3,MLA1652,,87999.0,87999.0,MLA-NOTEBOOKS,1938,608846165,30,0.87,MLA901845729,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ip S340 Ryzen 3 8gb 1tb + Ssd 480gb 14 Win10,2020-10-28T15:57:38.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15248654,new,Garantía de fábrica: 12 meses,MLA885813133,True,2,MLA1652,,79995.0,79995.0,MLA-NOTEBOOKS,,131648529,5,0.9,MLA885813133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Lenovo Ideapad,buy_it_now,Notebook Lenovo I7 1065g7 20gb Ram 1tb Ssd Fhd W10 Acuario,2020-12-03T21:16:35.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16189144,new,Garantía de fábrica: 12 meses,MLA899868407,True,3,MLA1652,,155990.0,155990.0,MLA-NOTEBOOKS,,68286146,8,0.9,MLA899868407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,Lenovo Ideapad,buy_it_now,"Notebook Lenovo Intel I3 10ma 8gb 256gb Ssd 15,6 Win10 Touch",2020-11-02T21:07:31.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA16041756,new,Garantía del vendedor: 12 meses,MLA886519035,True,5,MLA1652,,109999.0,109999.0,MLA-NOTEBOOKS,,318494504,18,1.0,MLA886519035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Lenovo Ideapad,buy_it_now,Notebook Lenovo Intel I3 8130u 4gb 1tb 15.6 Pulgadas Dvdrw,2020-11-10T16:24:14.000Z,Argentina,active,Capital Federal,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",150,gold_special,,new,Garantía de fábrica: 12 meses,MLA896567769,True,5,MLA1652,84999,67999.0,67999.0,MLA-NOTEBOOKS,,174556876,173,0.8,MLA896567769,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,Lenovo Ideapad,buy_it_now,Notebook Lenovo S145 Core I5 1035 G4 8gb 1tb + Ssd 240gb W10,2020-05-20T21:20:07.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15698353,new,Garantía de fábrica: 12 meses,MLA856810253,True,5,MLA1652,,129995.0,129995.0,MLA-NOTEBOOKS,,131648529,21,0.9,MLA856810253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ideapad 3i Core I3 10ma 4gb 256gb Ssd Cuotas,2020-10-02T18:12:08.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA16041756,new,Garantía de fábrica: 12 meses,MLA882080388,True,2,MLA1652,,98499.0,98499.0,MLA-NOTEBOOKS,,179274188,10,0.9,MLA882080388,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ryzen 3 S340 3200 14 Hd 4gb 1 Tb Led W 10 H,2020-10-09T14:51:53.000Z,Argentina,active,Buenos Aires,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15248654,new,Garantía del vendedor: 6 meses,MLA883201677,True,3,MLA1652,,74990.0,74990.0,MLA-NOTEBOOKS,,209183697,6,0.8,MLA883201677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,Lenovo Ideapad,buy_it_now, Notebook Lenovo Ryzen 7 Flex ( 980 Ssd + 20gb ) W10 Touch ,2020-12-18T17:48:08.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15740782,new,Garantía del vendedor: 12 meses,MLA901574383,True,1,MLA1652,,164983.55,164983.55,MLA-NOTEBOOKS,,76598388,13,0.7,MLA901574383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,Lenovo Ideapad,buy_it_now,Notebook Lenovo Intel Pentium N5030 4gb Ssd 128gb Windows 10,2020-11-17T20:25:57.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16029714,new,Garantía del vendedor: 12 meses,MLA897638056,True,1,MLA1652,,53999.0,53999.0,MLA-NOTEBOOKS,,86898163,20,0.9,MLA897638056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,Lenovo Ideapad,buy_it_now,"Notebook Lenovo S145 A6 12gb Ssd 500gb Windows 10 15,6 Led",2020-12-22T01:22:28.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15261472,new,Garantía de fábrica: 12 meses,MLA901928984,True,1,MLA1652,,67899.0,67899.0,MLA-NOTEBOOKS,,68286146,4,0.88,MLA901928984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ideapad S145-15ast A6 9225 4gb 500gb 15' W10,2020-12-08T15:09:17.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA15261473,new,Garantía de fábrica: 12 meses,MLA900274733,True,5,MLA1652,75179,60139.0,60139.0,MLA-NOTEBOOKS,829,258450419,56,1.0,MLA900274733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,Lenovo Ideapad,buy_it_now,Notebook Lenovo I3 Touchscreen 15iil05 256gb Ssd 8gb Win10,2020-11-27T20:42:19.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA16041756,new,Garantía del vendedor: 12 meses,MLA899097718,True,1,MLA1652,101504,96428.0,96428.0,MLA-NOTEBOOKS,,76104882,2,0.9,MLA899097718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Lenovo Ideapad,buy_it_now,Notebook Lenovo I3 8130u 4gb 1tb 15.6 Garantía Oficial 6cts,2020-09-18T20:47:40.000Z,Argentina,active,Capital Federal,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA15252017,new,Garantía de fábrica: 12 meses,MLA879470483,True,5,MLA1652,99999,79999.0,79999.0,MLA-NOTEBOOKS,,174556876,9,0.9,MLA879470483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ideapad S145 14 Celeron N4000 500gb 4gb,2020-07-01T19:32:23.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'incomplete_technical_specs', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15262067,new,Garantía del vendedor: 12 meses,MLA865551425,True,5,MLA1652,,69999.0,69999.0,MLA-NOTEBOOKS,,689919,24,0.8,MLA865551425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Lenovo Ideapad,buy_it_now,Notebook Lenovo S145 Core I3 10ma 4gb 256gb Ssd Windows 10,2020-10-07T19:44:05.000Z,Argentina,active,Capital Federal,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15698353,new,Garantía de fábrica: 12 meses,MLA882883436,True,3,MLA1652,,78999.0,78999.0,MLA-NOTEBOOKS,,179274188,7,0.8,MLA882883436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ideapad S145 Amd A4 8gb 500gb 15  W10h,2019-12-20T15:48:24.000Z,Argentina,active,Capital Federal,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15261472,new,Garantía de fábrica: 12 meses,MLA831132766,True,2,MLA1652,,54969.0,54969.0,MLA-NOTEBOOKS,,114179423,3,0.8,MLA831132766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,Lenovo Ideapad,buy_it_now,Notebook Lenovo Cloudbook Ip S150 Amd A4 4gb Ssd 64gb Win10 ,2020-10-27T17:44:46.000Z,Argentina,active,Buenos Aires,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15708601,new,Garantía de fábrica: 1 años,MLA885672020,True,5,MLA1652,,45000.0,45000.0,MLA-NOTEBOOKS,,188683903,34,0.88,MLA885672020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ideapad S340 Ryzen 5 8gb 1tb Windows 10,2020-11-26T17:43:54.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA15253903,new,Garantía de fábrica: 12 meses,MLA898910558,True,4,MLA1652,127099,101679.0,101679.0,MLA-NOTEBOOKS,829,258450419,47,1.0,MLA898910558,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,Lenovo Ideapad,buy_it_now,Notebook Lenovo Flex 5 Amd Ryzen 5 16gb 256gb Ssd 14 Win10,2020-10-19T18:20:11.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA15740782,new,Garantía del vendedor: 12 meses,MLA884516001,True,3,MLA1652,,169999.0,169999.0,MLA-NOTEBOOKS,,318494504,6,1.0,MLA884516001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Lenovo Ideapad,buy_it_now,Notebook Lenovo S340 15api Ryzen7 20gb 1tb 256gb Ssd Win10 P,2020-11-19T16:54:03.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA15738290,new,Garantía de fábrica: 12 meses,MLA897935114,True,1,MLA1652,,191999.0,191999.0,MLA-NOTEBOOKS,,114179423,2,0.9,MLA897935114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Lenovo Ideapad,buy_it_now,Notebook Lenovo Intel Pentium N5030 4gb 128gb Ssd 14 Win10 ,2020-10-20T21:06:12.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA16029713,new,Garantía del vendedor: 12 meses,MLA884717079,True,4,MLA1652,,69999.0,69999.0,MLA-NOTEBOOKS,,318494504,11,1.0,MLA884717079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ideapad S145-15iil I5 4gb 256gb 15'' Win10,2020-12-08T13:20:44.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15698353,new,Garantía de fábrica: 12 meses,MLA900265483,True,2,MLA1652,,87499.0,87499.0,MLA-NOTEBOOKS,829,258450419,38,0.88,MLA900265483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ips145-15iiil Corei5-1035g4 8g 1tb 15' W10h ,2020-06-05T17:58:08.000Z,Argentina,active,Capital Federal,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15698353,new,Garantía de fábrica: 12 meses,MLA860439937,True,50,MLA1652,109369,87499.0,87499.0,MLA-NOTEBOOKS,,69541508,68,0.8,MLA860439937,0.0,4.0,0.0,5.0,4.8,1.0,0.0
326,Lenovo Ideapad,buy_it_now,Notebook Gamer Lenovo L340 I5 16gb Ssd 128gb + 1tb Nvidia Ct,2020-12-11T14:16:55.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA16205634,new,Garantía de fábrica: 12 meses,MLA900667688,True,1,MLA1652,,173995.0,173995.0,MLA-NOTEBOOKS,,131648529,4,1.0,MLA900667688,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,Lenovo Ideapad,buy_it_now,Notebook Lenovo V130 Quadcore N5000 15.6 4gb 500gb Martinez,2017-11-10T00:18:42.000Z,Argentina,active,Buenos Aires,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15253905,new,12 meses,MLA691577807,True,5,MLA1652,,62989.0,62989.0,MLA-NOTEBOOKS,,42459084,13,0.6,MLA691577807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Lenovo Ideapad,buy_it_now,Notebook Lenovo L340 15.6  Amd Ryzen 7 8gb Ram 480 Ssd Dvdw,2020-11-27T22:46:39.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16119504,new,Garantía del vendedor: 12 meses,MLA899120945,True,1,MLA1652,,110000.0,110000.0,MLA-NOTEBOOKS,,287897762,2,0.8,MLA899120945,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,Lenovo Ideapad,buy_it_now,Notebook Lenovo S340 Ryzen 3 8gb 1tb + Ssd 240gb 14 Hd Win10,2020-11-06T13:52:26.000Z,Argentina,active,Capital Federal,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15253903,new,Garantía de fábrica: 12 meses,MLA896028914,True,4,MLA1652,,77995.0,77995.0,MLA-NOTEBOOKS,,131648529,13,0.9,MLA896028914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Lenovo Ideapad,buy_it_now,Notebook Ideapad 15.6 Lenovo I5 1035g4 Ram 12gb Ssd256 W10h,2020-12-14T19:10:33.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16041756,new,Garantía de fábrica: 12 meses,MLA901052152,True,1,MLA1652,,97999.0,97999.0,MLA-NOTEBOOKS,,7055243,5,0.8,MLA901052152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,Lenovo Ideapad,buy_it_now,"Notebook Lenovo S145 A6 8gb Ssd 256gb Windows 10 15,6 Led",2020-12-22T01:19:16.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15261472,new,Garantía de fábrica: 12 meses,MLA901928065,True,1,MLA1652,,62990.0,62990.0,MLA-NOTEBOOKS,,68286146,5,0.77,MLA901928065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,Lenovo Ideapad,buy_it_now,Notebook Lenovo I3 10 Gen 8 Gb 256 Ssd Windows 10 Nuevas,2020-09-10T16:13:00.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16041756,new,Garantía del vendedor: 12 meses,MLA877910200,True,2,MLA1652,,74990.0,74990.0,MLA-NOTEBOOKS,,10878354,22,0.8,MLA877910200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,Lenovo Ideapad,buy_it_now,Notebook Lenovo S340 Amd Ryzen 7 8gb 256gb Ssd 1080p Win 10,2020-11-11T19:41:12.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15312877,new,Garantía de fábrica: 12 meses,MLA896776130,True,2,MLA1652,,119999.0,119999.0,MLA-NOTEBOOKS,,179274188,14,0.9,MLA896776130,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,Lenovo Ideapad,buy_it_now,Lenovo Ideapad 5 I5-1035g1 16gb Ram 512gb Ssd 15.6 ,2020-11-10T00:35:19.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16205314,new,Garantía del vendedor: 1 años,MLA896485106,True,1,MLA1652,,140000.0,140000.0,MLA-NOTEBOOKS,,193139089,10,0.8,MLA896485106,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Lenovo Ideapad,buy_it_now,Notebook Lenovo Amd Ryzen 5 20gb Ssd 256gb 14 Fhd Windows 10,2020-09-23T14:50:24.000Z,Argentina,active,Capital Federal,"['good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'brand_verified', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA16053933,new,Garantía del vendedor: 12 meses,MLA880268894,True,4,MLA1652,,123999.0,123999.0,MLA-NOTEBOOKS,,82274172,21,1.0,MLA880268894,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,Lenovo Ideapad,buy_it_now,Notebook Lenovo I7 1065g7 12gb Ram 500gb Ssd Fhd W10 Acuario,2020-12-03T21:10:51.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16189144,new,Garantía de fábrica: 12 meses,MLA899868163,True,1,MLA1652,,141900.0,141900.0,MLA-NOTEBOOKS,,68286146,6,0.9,MLA899868163,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Lenovo Ideapad,buy_it_now,Notebook Gamer Lenovo L340 I5 8gb Ssd 128gb + 1tb Nvidia W10,2020-06-22T14:05:17.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA16205634,new,Garantía de fábrica: 12 meses,MLA863709613,True,2,MLA1652,259999,167975.0,167975.0,MLA-NOTEBOOKS,,131648529,3,1.0,MLA863709613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,Lenovo Ideapad,buy_it_now,Notebook Lenovo I7 S145 20gb Ddr4 500gb Ssd M2 W10 Original,2019-09-25T17:17:34.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,,new,Garantía de fábrica: 1 años,MLA816673473,True,5,MLA1652,,144900.0,144900.0,MLA-NOTEBOOKS,,68286146,9,0.8,MLA816673473,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,Lenovo Ideapad,buy_it_now,Notebook Lenovo S145 Amd A4 9125 4gb 500gb Win 10,2020-11-24T13:58:51.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15261472,new,Garantía de fábrica: 1 años,MLA898536365,True,1,MLA1652,,53995.0,53995.0,MLA-NOTEBOOKS,,131648529,2,0.88,MLA898536365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Lenovo Ideapad,buy_it_now,Notebook Lenovo I7 1065g7 20gb Ram 500gb Ssd Fhd W10 Acuario,2020-12-03T21:13:22.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16189144,new,Garantía de fábrica: 12 meses,MLA899869348,True,2,MLA1652,,147998.0,147998.0,MLA-NOTEBOOKS,,68286146,7,0.9,MLA899869348,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Lenovo Ideapad,buy_it_now,Notebook Lenovo S145 I5 8gb Ddr4 1tb Hdd + 256 Ssd M2 W10 ,2019-09-25T17:25:31.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15248254,new,Garantía de fábrica: 1 años,MLA816674538,True,5,MLA1652,,119900.0,119900.0,MLA-NOTEBOOKS,,68286146,17,0.8,MLA816674538,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ip S340 14api R3 4g 1tb Windows 10h,2020-10-23T21:07:09.000Z,Argentina,active,Capital Federal,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15738290,new,Garantía de fábrica: 12 meses,MLA885171818,True,1,MLA1652,,102999.0,102999.0,MLA-NOTEBOOKS,,214598734,3,0.7,MLA885171818,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ideapad 3 15 Ryzen 3 3250u 4gb Ssd 128gb W10,2020-09-12T19:08:21.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15256676,new,Garantía del vendedor: 12 meses,MLA878359256,True,1,MLA1652,,75000.0,75000.0,MLA-NOTEBOOKS,,73279966,2,0.8,MLA878359256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,Lenovo Ideapad,buy_it_now,Notebook Lenovo S145 I7 15.6 16gb 500gb Ssd M.2 W10 -acuario,2020-10-02T13:37:48.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15256676,new,Garantía de fábrica: 12 meses,MLA882036624,True,2,MLA1652,,148900.0,148900.0,MLA-NOTEBOOKS,,68286146,3,0.9,MLA882036624,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Lenovo Ideapad,buy_it_now,Notebook Lenovo Touch I3 10ma 8gb 256gb Ssd Windows 10 Eng,2020-11-18T18:33:07.000Z,Argentina,active,Capital Federal,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16041756,new,Garantía del vendedor: 6 meses,MLA897767829,True,1,MLA1652,,89999.0,89999.0,MLA-NOTEBOOKS,,15487092,4,0.8,MLA897767829,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,Lenovo Ideapad,buy_it_now,Notebook Lenovo G550-2958. 4gb Ram. ,2020-08-31T12:46:44.000Z,Argentina,active,Capital Federal,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15248254,used,Sin garantía,MLA875903488,True,0,MLA1652,,38900.0,38900.0,MLA-NOTEBOOKS,,558157421,1,0.77,MLA875903488,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,Lenovo Ideapad,buy_it_now,Notebook Lenovo Cloudbook Ip S150 Amd A4 4gb Ssd 64gb Win10,2020-11-05T14:29:39.000Z,Argentina,active,Capital Federal,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",1,gold_pro,MLA15708601,new,Garantía de fábrica: 12 meses,MLA895866719,True,1,MLA1652,,53749.0,53749.0,MLA-NOTEBOOKS,,145868636,4,0.9,MLA895866719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Lenovo Ideapad,buy_it_now,Notebook Lenovo L340 Amd Ryzen 7 12gb 480gb Ssd 1920x1080,2020-07-31T17:36:04.000Z,Argentina,active,Capital Federal,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA16205634,new,Garantía del vendedor: 12 meses,MLA871085893,True,0,MLA1652,,115999.0,115999.0,MLA-NOTEBOOKS,,82274172,3,0.9,MLA871085893,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,Lenovo Ideapad,buy_it_now,Notebook Lenovo Ideapad S145 A4 9125 4gb 500gb W10 Original,2020-10-06T13:46:57.000Z,Argentina,active,Capital Federal,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",1,gold_special,MLA15557680,new,Garantía de fábrica: 12 meses,MLA882624953,True,4,MLA1652,,59900.0,59900.0,MLA-NOTEBOOKS,,68286146,9,0.8,MLA882624953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
