,item_id,product,title,price,accepts_mercadopago,base_price,warranty,official_store_id,seller_id,sold_quantity,catalog_product_id,category_id,start_time,seller_address.country.name,status,condition,health,tags,buying_mode,original_price,domain_id,available_quantity,initial_quantity,seller_address.state.name,listing_type_id,questions_total,user_user_type,user_seller_reputation.power_seller_status,user_nickname,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.canceled,user_seller_reputation.level_id,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.transactions.ratings.negative,product_name,product_sold_quantity,product_domain_id
437,MLA897945679,Dell Vostro,Notebook Dell Vostro I5 15.6 4g 1tb + 480ssd  Ubuntu Ñ,148198.0,True,148198.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:14:53.000Z,Argentina,active,new,0.88,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,16,Capital Federal,gold_pro,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
438,MLA897942674,Dell Vostro,Notebook Dell Vostro I5 15.6 24 Gb 1tb + 240ssd  Ubuntu Ñ,164298.0,True,164298.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:00:18.000Z,Argentina,active,new,0.9,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
439,MLA898699634,Dell Vostro,Notebook Dell Vostro I3 15.6 16gb 1tb + 480ssd Ubuntu Ñ,106299.0,True,106299.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-25T14:01:51.000Z,Argentina,active,new,0.77,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_special,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
440,MLA897942723,Dell Vostro,Notebook Dell Vostro I5 15.6 32gb 1tb + 240 Ssd Ubuntu Ñ,170898.0,True,170898.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:00:37.000Z,Argentina,active,new,0.9,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,14,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
441,MLA897954088,Dell Vostro,Notebook Dell Vostro I3 15.6 24 Gb 1tb + 240ssd Ubuntu Ñ,104999.0,True,104999.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:30:10.000Z,Argentina,active,new,0.77,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,119999,MLA-NOTEBOOKS,1,18,Capital Federal,gold_special,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
442,MLA897766186,Dell Vostro,Notebook Dell Vostro I3 15.6  20g 1tb Ubuntu Teclado Con Ñ,126498.0,True,126498.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-18T18:15:40.000Z,Argentina,active,new,0.88,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,14,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
443,MLA897942634,Dell Vostro,Notebook Dell Vostro I5 15.6 20gb 1tb + 240ssd  Ubuntu Ñ,157798.0,True,157798.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:00:00.000Z,Argentina,active,new,0.9,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,14,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
444,MLA897946608,Dell Vostro,Notebook Dell Vostro I3 15.6 4g 1tb + 240ssd Ubuntu  Ñ,119698.0,True,119698.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:08:42.000Z,Argentina,active,new,0.88,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,18,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
445,MLA897955367,Dell Vostro,Notebook Dell Vostro I3 15.6 24g 1tb + 480ssd Ubuntu  Ñ,106999.0,True,106999.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:46:09.000Z,Argentina,active,new,0.77,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,120999,MLA-NOTEBOOKS,1,18,Capital Federal,gold_special,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
446,MLA897947521,Dell Vostro,Notebook Dell Vostro I3 15.6 12gb 1tb + 240ssd Ubuntu Ñ,126198.0,True,126198.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:12:25.000Z,Argentina,active,new,0.88,"['brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
447,MLA897947956,Dell Vostro,Notebook Dell Vostro I5 15.6 24 Gb 1tb + 480ssd  Ubuntu Ñ,167598.0,True,167598.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:16:09.000Z,Argentina,active,new,0.9,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
448,MLA897947555,Dell Vostro,Notebook Dell Vostro I3 15.6 20 Gb 1tb + 240ssd Ubuntu Ñ,132798.0,True,132798.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:13:01.000Z,Argentina,active,new,0.88,"['brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,14,Capital Federal,gold_pro,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
449,MLA897952644,Dell Vostro,Notebook Dell Vostro I3 15.6 4g 1tb + 480ssd Ubuntu Ñ,123098.0,True,123098.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:39:43.000Z,Argentina,active,new,0.88,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,18,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
450,MLA670513755,Dell Vostro,"Notebook I5 Alto Rendimiento Computadora Portatil 15,6 ",115639.0,True,115639.0,Garantía de fábrica: 12 meses,,155289488,1,,MLA1652,2017-06-13T21:54:35.000Z,Argentina,active,new,0.75,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,4,Córdoba,gold_special,,normal,platinum,TIENDATRADE,9381.0,0.99,621.0,5_green,0.0,0.01,,,
451,MLA897955963,Dell Vostro,Notebook Dell Vostro I3 15.6 32g 1tb + 480ssd Ubuntu  Ñ,149198.0,True,149198.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:43:01.000Z,Argentina,active,new,0.88,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,14,Capital Federal,gold_pro,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
452,MLA897953939,Dell Vostro,Notebook Dell Vostro I3 15.6 12g 1tb + 480ssd Ubuntu  Ñ,129598.0,True,129598.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:40:24.000Z,Argentina,active,new,0.88,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
453,MLA903304030,Dell Vostro,Notebook Dell Vostro I5 15.6 16gb 1tb + 480 Ssd Ubuntu Ñ,125899.0,True,125899.0,,69,179571326,0,MLA16639105,MLA1652,2021-01-06T12:46:54.000Z,Argentina,active,new,0.77,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_special,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
454,MLA897946846,Dell Vostro,Notebook Dell Vostro I3 15.6 32 Gb 1tb + 240ssd Ubuntu Ñ,145798.0,True,145798.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:13:36.000Z,Argentina,active,new,0.88,"['brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,14,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
455,MLA898899163,Dell Vostro,Notebook Dell Vostro I3 15.6 16g 1tb Ubuntu Teclado Con Ñ,126298.0,True,126298.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-26T16:10:01.000Z,Argentina,active,new,0.88,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
456,MLA897764851,Dell Vostro,Notebook Dell Vostro I3 15.6  24g 1tb Ubuntu Teclado Con Ñ,132898.0,True,132898.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-18T18:15:42.000Z,Argentina,active,new,0.88,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
457,MLA897766189,Dell Vostro,Notebook Dell Vostro I3 15.6  32g 1tb Ubuntu Teclado Con Ñ,139498.0,True,139498.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-18T18:15:42.000Z,Argentina,active,new,0.88,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,14,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
458,MLA897945654,Dell Vostro,Notebook Dell Vostro I3 15.6 24 Gb 1tb + 240ssd Ubuntu Ñ,139198.0,True,139198.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:13:21.000Z,Argentina,active,new,0.88,"['brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
459,MLA902774090,Dell Vostro,Notebook Dell Vostro I3 15.6 16g 1tb Ubuntu Teclado Con Ñ,98699.0,True,98699.0,,69,179571326,0,MLA16639105,MLA1652,2020-12-31T17:47:08.000Z,Argentina,active,new,0.77,"['extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_special,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
460,MLA902774954,Dell Vostro,Notebook Dell Vostro I3 15.6 16gb 1tb + 240ssd Ubuntu Ñ,103599.0,True,103599.0,,69,179571326,0,MLA16639105,MLA1652,2020-12-31T17:50:40.000Z,Argentina,active,new,0.77,"['extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_special,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
461,MLA897954876,Dell Vostro,Notebook Dell Vostro I3 15.6 20g 1tb + 480ssd Ubuntu  Ñ,136198.0,True,136198.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:41:29.000Z,Argentina,active,new,0.88,"['good_quality_picture', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,14,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
462,MLA897954913,Dell Vostro,Notebook Dell Vostro I3 15.6 24g 1tb + 480ssd Ubuntu  Ñ,142598.0,True,142598.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:42:16.000Z,Argentina,active,new,0.88,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
463,MLA898700078,Dell Vostro,Notebook Dell Vostro I3 15.6 16gb 1tb + 480ssd Ubuntu Ñ,135998.0,True,135998.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-25T14:02:42.000Z,Argentina,active,new,0.88,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
464,MLA903304021,Dell Vostro,Notebook Dell Vostro I5 15.6 16gb 1tb + 240 Ssd Ubuntu Ñ,157698.0,True,157698.0,,69,179571326,0,MLA16639105,MLA1652,2021-01-06T12:46:49.000Z,Argentina,active,new,0.88,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
465,MLA903304026,Dell Vostro,Notebook Dell Vostro I3 15.6 16gb 1tb + 240ssd Ubuntu Ñ,132598.0,True,132598.0,,69,179571326,0,MLA16639105,MLA1652,2021-01-06T12:46:51.000Z,Argentina,active,new,0.88,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
466,MLA903304029,Dell Vostro,Notebook Dell Vostro I5 15.6 16gb 1tb + 480 Ssd Ubuntu Ñ,160998.0,True,160998.0,,69,179571326,0,MLA16639105,MLA1652,2021-01-06T12:46:53.000Z,Argentina,active,new,0.88,"['good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
467,MLA897764852,Dell Vostro,Notebook Dell Vostro I5 15.6  8gb 1tb Ubuntu Teclado Con Ñ,142298.0,True,142298.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-18T18:15:43.000Z,Argentina,active,new,0.9,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,16,Capital Federal,gold_pro,4.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
468,MLA901470197,Dell Vostro,Notebook Dell Vostro 5391 13.3´´ Core I5 8gb 256gb Ssd W10,151999.0,True,151999.0,Garantía de fábrica: 12 meses,,172753273,0,MLA15504025,MLA1652,2020-12-17T19:36:59.000Z,Argentina,active,new,0.77,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,7,Capital Federal,gold_special,0.0,normal,platinum,DEVENTAS_TECH_STORE,30893.0,0.98,1924.0,5_green,0.01,0.01,Dell Vostro 5391,0.0,MLA-NOTEBOOKS
469,MLA901470514,Dell Vostro,Notebook Dell Vostro 5391  256gb Ssd 8gb Core I5 W10 13.3´´,190999.0,True,190999.0,Garantía de fábrica: 12 meses,,172753273,0,MLA15504025,MLA1652,2020-12-17T19:40:44.000Z,Argentina,active,new,0.88,"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,7,Capital Federal,gold_pro,0.0,normal,platinum,DEVENTAS_TECH_STORE,30893.0,0.98,1924.0,5_green,0.01,0.01,Dell Vostro 5391,0.0,MLA-NOTEBOOKS
470,MLA896876093,Dell Vostro,"Notebook Dell Vostro I5 8gb Ssd 256gb 13,3 Fhd Win10 Pro",219098.0,True,219098.0,,69,179571326,0,MLA15504025,MLA1652,2020-11-12T14:10:59.000Z,Argentina,active,new,0.9,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,6,Capital Federal,gold_pro,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 5391,0.0,MLA-NOTEBOOKS
471,MLA897942617,Dell Vostro,Notebook Dell Vostro I5 15.6 12g 1tb + 240ssd  Ubuntu Ñ,151198.0,True,151198.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T17:59:49.000Z,Argentina,active,new,0.9,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,12,Capital Federal,gold_pro,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
472,MLA897953416,Dell Vostro,Notebook Dell Vostro I3 15.6 32 Gb 1tb + 240ssd Ubuntu Ñ,107999.0,True,107999.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:31:02.000Z,Argentina,active,new,0.8,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,120999,MLA-NOTEBOOKS,1,18,Capital Federal,gold_special,3.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
473,MLA897944690,Dell Vostro,Notebook Dell Vostro I5 15.6 8g 1tb + 240ssd  Ubuntu Ñ,148498.0,True,148498.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T17:59:41.000Z,Argentina,active,new,0.88,"['brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,16,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
474,MLA897955244,Dell Vostro,Notebook Dell Vostro I3 15.6 4g 1tb + 480ssd Ubuntu Ñ,96199.0,True,96199.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:44:29.000Z,Argentina,active,new,0.77,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,107999,MLA-NOTEBOOKS,1,18,Capital Federal,gold_special,1.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
475,MLA897765424,Dell Vostro,Notebook Dell Vostro I3 15.6  12g 1tb Ubuntu Teclado Con Ñ,93699.0,True,93699.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-18T18:15:27.000Z,Argentina,active,new,0.8,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,11,Capital Federal,gold_special,2.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
476,MLA899074419,Dell Vostro,Notebook Dell Vostro 3590 15 I3 1005 16gb 1t+240g Ubu Con Ñ,95999.0,True,95999.0,Garantía de fábrica: 12 meses,,36572511,0,MLA16639105,MLA1652,2020-11-27T18:10:45.000Z,Argentina,active,new,0.77,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,4,Capital Federal,gold_special,0.0,normal,platinum,ARRICHETTA_SA,1465.0,0.98,147.0,5_green,0.01,0.01,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
477,MLA899082358,Dell Vostro,Notebook Dell Vostro 3590 15 I3 1005 G1 16g 1t Win10h Con  Ñ,109999.0,True,109999.0,Garantía de fábrica: 12 meses,,36572511,0,MLA16639105,MLA1652,2020-11-27T18:53:32.000Z,Argentina,active,new,0.77,"['good_quality_picture', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,2,Capital Federal,gold_special,0.0,normal,platinum,ARRICHETTA_SA,1465.0,0.98,147.0,5_green,0.01,0.01,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
478,MLA896875117,Dell Vostro,"Notebook Dell Vostro I5 8gb Ssd 256gb 13,3 Fhd Win10 Pro",171399.0,True,171399.0,,69,179571326,0,MLA15504025,MLA1652,2020-11-12T14:11:00.000Z,Argentina,active,new,0.8,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,6,Capital Federal,gold_special,3.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 5391,0.0,MLA-NOTEBOOKS
479,MLA897953914,Dell Vostro,Notebook Dell Vostro I3 15.6 8g 1tb + 480ssd Ubuntu Ñ,126798.0,True,126798.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:40:04.000Z,Argentina,active,new,0.9,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",buy_it_now,,MLA-NOTEBOOKS,1,17,Capital Federal,gold_pro,0.0,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
480,MLA897956137,Dell Vostro,Notebook Dell Vostro I3 15.6 20g 1tb + 480ssd Ubuntu  Ñ,106399.0,True,106399.0,,69,179571326,0,MLA16639105,MLA1652,2020-11-19T18:45:28.000Z,Argentina,active,new,0.77,"['brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",buy_it_now,119999,MLA-NOTEBOOKS,1,14,Capital Federal,gold_special,,brand,platinum,TIENDASMERCADOLIBRE,6789.0,0.96,508.0,5_green,0.02,0.02,Dell Vostro 3590,0.0,MLA-NOTEBOOKS
