item_id,product,available_quantity,listing_type_id,initial_quantity,sold_quantity,base_price,catalog_product_id,accepts_mercadopago,seller_address.country.name,status,tags,seller_id,price,warranty,original_price,domain_id,health,buying_mode,title,condition,category_id,official_store_id,start_time,seller_address.state.name,questions_total,user_user_type,user_seller_reputation.transactions.ratings.positive,user_seller_reputation.transactions.ratings.neutral,user_seller_reputation.level_id,user_seller_reputation.transactions.completed,user_seller_reputation.transactions.canceled,user_seller_reputation.power_seller_status,user_seller_reputation.transactions.ratings.negative,user_nickname,product_domain_id,product_name
MLA867370156,Lenovo Ideapad,1,gold_special,16,5,98000.0,MLA15698353,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",74692374,98000.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo S145 Core I3 1005 G1 8gb 1tb Ssd 240gb Win10,new,MLA1652,,2020-07-10T17:30:58.000Z,Capital Federal,41.0,normal,0.97,0.01,5_green,4543.0,447.0,platinum,0.02,FABYSAN1107,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL
MLA861405881,Lenovo Ideapad,150,gold_special,218,5,115000.0,MLA15698353,True,Argentina,active,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",15096445,115000.0,Garantía de fábrica: 6 meses,,MLA-NOTEBOOKS,0.7,buy_it_now,Notebook Lenovo S145 I3 Ssd 240gb M2 Hdd 1tb Ram 8gb Win10 ,new,MLA1652,,2020-06-10T16:40:55.000Z,Capital Federal,84.0,normal,0.98,0.01,5_green,66311.0,4294.0,platinum,0.01,TECNOLIFE ARG,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL
MLA897719970,Lenovo Ideapad,1,gold_special,6,4,95000.0,MLA16205314,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",165975732,95000.0,Garantía del vendedor: 3 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ideapad 5 14iil05 Core I5 256gb Ssd 8gb W10,new,MLA1652,,2020-11-18T13:52:52.000Z,Capital Federal,7.0,normal,0.98,0.01,5_green,22468.0,1228.0,platinum,0.01,EPARTNERSHOP1,MLA-NOTEBOOKS,Lenovo IdeaPad 5
MLA896989163,Lenovo Ideapad,1,gold_special,21,5,84999.0,MLA16041756,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",203804413,84999.0,Garantía de fábrica: 6 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ideapad 3 15.6 Core I3-1005g1 8gb Ram 256gb,new,MLA1652,,2020-11-13T01:58:07.000Z,Capital Federal,,normal,0.95,0.02,5_green,26370.0,1269.0,platinum,0.03,NEXT CLICK,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA884482063,Lenovo Ideapad,1,gold_special,8,5,54990.0,MLA16029713,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",208334604,54990.0,Garantía del vendedor: 6 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ideapad 1 Pentium N5030 4gb 128gb 14 Win 10,new,MLA1652,,2020-10-19T15:32:32.000Z,Capital Federal,14.0,normal,0.98,0.0,5_green,12484.0,874.0,platinum,0.02,TIENDALIDER,MLA-NOTEBOOKS,Lenovo IdeaPad 1 14IGL05
MLA902693615,Lenovo Ideapad,1,gold_pro,45,4,79499.0,MLA16189144,True,Argentina,active,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",258450419,79499.0,Garantía de fábrica: 12 meses,99379,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ideapad 3 Athlon 3050u 8gb 1tb 15'' Win10,new,MLA1652,829,2020-12-30T19:28:07.000Z,Capital Federal,1.0,brand,0.94,0.03,5_green,2727.0,200.0,platinum,0.03,DELTA TIENDASOFICIALES,MLA-NOTEBOOKS,Lenovo IdeaPad 3
MLA813783863,Lenovo Ideapad,1,gold_special,59,4,48499.0,MLA15261472,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",69541508,48499.0,Garantía de fábrica: 6 meses,60619,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo Ip S145-15ast A69225 4g 500gb Windows 10 100,new,MLA1652,,2019-09-09T17:55:07.000Z,Capital Federal,24.0,normal,0.94,0.02,5_green,47682.0,4284.0,platinum,0.04,TIENDA DELTA,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15AST
MLA880269382,Lenovo Ideapad,1,gold_special,24,5,99899.0,MLA16053933,True,Argentina,active,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",82274172,99899.0,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ryzen 5 3500u 20gb Ssd 256gb 14 1080p W10,new,MLA1652,,2020-09-23T14:45:18.000Z,Capital Federal,22.0,normal,0.97,0.02,5_green,27213.0,1545.0,platinum,0.01,BH COMPUTACION,MLA-NOTEBOOKS,Lenovo IdeaPad 3 14ADA05
MLA902606097,Lenovo Ideapad,1,gold_special,9,5,72999.0,MLA16041756,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",287897762,72999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo Ideapad 3 15iil05 I3 8g 256gb 10s,new,MLA1652,,2020-12-29T22:37:30.000Z,Capital Federal,4.0,normal,0.98,0.01,5_green,946.0,75.0,gold,0.01,SMART-FIX,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA883066707,Lenovo Ideapad,1,gold_special,11,5,80500.0,MLA16041756,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",623931520,80500.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.87,buy_it_now,Lenovo Ideapad 3 15iil 15  Core I3 4gb 256gb Ssd,new,MLA1652,,2020-10-08T19:12:59.000Z,Capital Federal,7.0,normal,1.0,0.0,5_green,98.0,5.0,silver,0.0,SALEBOXSRL,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA882660020,Lenovo Ideapad,1,gold_special,5,2,109999.0,MLA15248654,True,Argentina,active,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",245645298,109999.0,Garantía de fábrica: 6 meses,,MLA-NOTEBOOKS,0.75,buy_it_now,"Notebook Lenovo S340 I5 8265u 256 Ssd 8gb Ram 15,6  Fhd",new,MLA1652,,2020-10-06T17:07:47.000Z,Capital Federal,13.0,normal,0.89,0.03,5_green,70783.0,10794.0,platinum,0.08,PANDASHOP_ARG,MLA-NOTEBOOKS,Lenovo IdeaPad S340-15IWL
MLA838497511,Lenovo Ideapad,1,gold_special,16,5,92900.0,,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",68286146,92900.0,Garantía de fábrica: 1 años,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo S145 I3 8gb Ddr4 1tb Hdd + Ssd 240 W10 Orig,new,MLA1652,,2020-02-10T21:50:49.000Z,Capital Federal,44.0,normal,0.98,0.01,5_green,40473.0,2966.0,platinum,0.01,INSUMOS_ACUARIO,,
MLA872769243,Lenovo Ideapad,1,gold_special,4,3,82999.0,MLA15698353,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",189347848,82999.0,Garantía de fábrica: 6 meses,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Lenovo Ip S145-15iil 15.6 4gb Ram 1tb Windows 10,new,MLA1652,,2020-08-11T14:19:56.000Z,Capital Federal,13.0,normal,0.98,0.0,5_green,10904.0,545.0,platinum,0.02,INSTAXMANIA,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL
MLA884512916,Lenovo Ideapad,1,gold_special,14,5,134999.1,MLA15740782,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",318494504,134999.1,Garantía del vendedor: 12 meses,149999,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Flex 5 Amd Ryzen 5 16gb 256gb Ssd 14 Win10,new,MLA1652,,2020-10-19T18:17:56.000Z,Capital Federal,46.0,normal,0.97,0.01,5_green,65133.0,3447.0,platinum,0.02,ELECTRO-WORLD GROUP,MLA-NOTEBOOKS,Lenovo IdeaPad Flex-15IWL
MLA879429096,Lenovo Ideapad,1,gold_special,18,5,74999.0,MLA16041756,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",193659561,74999.0,Garantía de fábrica: 6 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo I3 10ma Gen. Ram 8gb 256gb Ssd Windows 10,new,MLA1652,,2020-09-18T18:25:30.000Z,Capital Federal,19.0,normal,0.98,0.01,5_green,6784.0,388.0,platinum,0.01,JFS TECH,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA899411540,Lenovo Ideapad,1,gold_special,3,2,58500.0,MLA16053933,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",623931520,58500.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.75,buy_it_now,Lenovo Ideapad 3 Amd 3020e 4gb 500gb W10,new,MLA1652,,2020-11-30T18:17:19.000Z,Capital Federal,2.0,normal,1.0,0.0,5_green,98.0,5.0,silver,0.0,SALEBOXSRL,MLA-NOTEBOOKS,Lenovo IdeaPad 3 14ADA05
MLA872756434,Lenovo Ideapad,1,gold_special,4,3,61999.0,MLA16056912,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",189347848,61999.0,Garantía de fábrica: 6 meses,,MLA-NOTEBOOKS,0.75,buy_it_now,Notebook Lenovo Ip S145-14iwl 4g 500gb,new,MLA1652,,2020-08-11T12:47:17.000Z,Capital Federal,3.0,normal,0.98,0.0,5_green,10904.0,545.0,platinum,0.02,INSTAXMANIA,MLA-NOTEBOOKS,Lenovo IdeaPad S145-14IWL
MLA903591989,Lenovo Ideapad,1,gold_special,10,1,92000.0,MLA16041756,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",645385835,92000.0,Garantía del vendedor: 6 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,"Notebook Lenovo Ryzen 5  8gb - 256gb Ssd W10 Fhd Tn - 15,6 ",new,MLA1652,,2021-01-08T16:49:18.000Z,Capital Federal,0.0,normal,1.0,0.0,5_green,180.0,8.0,silver,0.0,DIGICOM ELECTRONICA-SRL,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA881933750,Lenovo Ideapad,1,gold_special,10,5,84990.0,MLA16041756,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",68286146,84990.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo Ideapad 3 I3 10ma 8gb 500gb Ssd W10 -acuario,new,MLA1652,,2020-10-01T20:22:59.000Z,Capital Federal,15.0,normal,0.98,0.01,5_green,40473.0,2966.0,platinum,0.01,INSUMOS_ACUARIO,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA896741565,Lenovo Ideapad,1,gold_pro,2,1,103690.0,MLA16189144,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",208334604,103690.0,Garantía del vendedor: 6 meses,,MLA-NOTEBOOKS,1.0,buy_it_now,"Notebook Lenovo Ideapad 3 Ryzen 5 8gb 256gb Ssd Fhd 15,6",new,MLA1652,,2020-11-11T17:40:25.000Z,Capital Federal,3.0,normal,0.98,0.0,5_green,12484.0,874.0,platinum,0.02,TIENDALIDER,MLA-NOTEBOOKS,Lenovo IdeaPad 3
MLA901568438,Lenovo Ideapad,1,gold_special,4,3,35999.0,MLA15504717,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",193659561,35999.0,Garantía de fábrica: 6 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,"New! 2020! Notebook Lenovo Slim Dualcore 14 Hd 1,3kg Win 10 ",new,MLA1652,,2020-12-18T16:46:19.000Z,Capital Federal,14.0,normal,0.98,0.01,5_green,6784.0,388.0,platinum,0.01,JFS TECH,MLA-NOTEBOOKS,Lenovo IdeaPad Slim 1 1-14AST-05 - Platinum gray - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9220E - Windows - 10 - Home
MLA900040508,Lenovo Ideapad,1,gold_special,40,5,143999.0,MLA15979279,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",258450419,143999.0,Garantía de fábrica: 12 meses,179999,MLA-NOTEBOOKS,0.9,buy_it_now,"Notebook Lenovo L340-15irh I5 8gb 1tb 256gb 15,6'' Windows10",new,MLA1652,829,2020-12-05T13:54:48.000Z,Capital Federal,16.0,brand,0.94,0.03,5_green,2727.0,200.0,platinum,0.03,DELTA TIENDASOFICIALES,MLA-NOTEBOOKS,Lenovo IdeaPad L340-15IRH - Granite black - 8 GB - 1 TB - 1920 px x 1080 px - NVIDIA GeForce GTX 1050 - Intel - Core i5 - 9300H - 60 Hz - Windows - 10 - Home
MLA899538038,Lenovo Ideapad,1,gold_special,19,4,99999.0,MLA16041756,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",193659561,99999.0,Garantía de fábrica: 6 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,"Notebook Lenovo Ideapad 3 I5 10ma 15,6 12gb 256gb Ssd Touch ",new,MLA1652,,2020-12-01T17:04:25.000Z,Capital Federal,25.0,normal,0.98,0.01,5_green,6784.0,388.0,platinum,0.01,JFS TECH,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA837381579,Lenovo Ideapad,1,gold_pro,18,5,150995.0,MLA15698353,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",131648529,150995.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,1.0,buy_it_now,Notebook Lenovo S145 Core I5 1035 G4 8gb 1tb 15.6 Win10 Ctas,new,MLA1652,,2020-02-03T19:57:54.000Z,Capital Federal,45.0,normal,0.97,0.02,5_green,27992.0,1435.0,platinum,0.01,PCCENTERCOMPUTERS,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL
MLA884738137,Lenovo Ideapad,150,gold_special,209,5,135000.0,MLA15698353,True,Argentina,active,"['good_quality_thumbnail', 'brand_verified', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",15096445,135000.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.7,buy_it_now,Notebook Lenovo Intel I5 20gb Ram 480g Ssd  500g Hdd ,new,MLA1652,,2020-10-20T23:54:04.000Z,Capital Federal,40.0,normal,0.98,0.01,5_green,66311.0,4294.0,platinum,0.01,TECNOLIFE ARG,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL
MLA902375661,Lenovo Ideapad,1,gold_special,10,2,52382.0,MLA16189144,True,Argentina,active,"['good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",177881788,52382.0,Garantía del vendedor: 6 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ideapad 3 Laptop 14  Ssd 128gb 4gb Windows S,new,MLA1652,,2020-12-27T23:14:06.000Z,Capital Federal,3.0,normal,0.96,0.02,5_green,52102.0,4141.0,platinum,0.02,NORCEL01,MLA-NOTEBOOKS,Lenovo IdeaPad 3
MLA885124857,Lenovo Ideapad,50,gold_special,100,5,41750.0,MLA16029713,True,Argentina,active,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",499786196,41750.0,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo 11.6 Hd Intel Celeron Ssd 128gb Ram 4gb Wifi,new,MLA1652,,2020-10-23T16:15:50.000Z,Capital Federal,20.0,normal,0.95,0.02,5_green,10750.0,475.0,platinum,0.03,TECNOSTOCK.COM.AR,MLA-NOTEBOOKS,Lenovo IdeaPad 1 14IGL05
MLA896592699,Lenovo Ideapad,1,gold_pro,5,3,104999.0,MLA16041756,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",99808494,104999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook I3 8gb Ssd 256 Lenovo 15.6  Windows 10 Full Hd ,new,MLA1652,,2020-11-10T18:27:12.000Z,Capital Federal,4.0,normal,0.98,0.01,5_green,5370.0,298.0,platinum,0.01,TIENDA.GO,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA901192462,Lenovo Ideapad,1,gold_pro,30,3,94999.0,MLA15698353,True,Argentina,active,"['loyalty_discount_eligible', 'brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",608846165,94999.0,Garantía de fábrica: 12 meses,99999,MLA-NOTEBOOKS,1.0,buy_it_now,Notebook Lenovo Intel Core I5 4gb 256ssd Windows 10,new,MLA1652,1938,2020-12-15T20:39:48.000Z,Buenos Aires,11.0,brand,0.9,0.03,5_green,190552.0,8518.0,platinum,0.07,ELECTRONICAFLA,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL
MLA903356299,Lenovo Ideapad,1,gold_pro,2,1,128899.0,MLA16041756,True,Argentina,active,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",114179423,128899.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ideapad3 15iil05 I5 20gb 256gb Ssd W10h /p,new,MLA1652,,2021-01-06T19:00:17.000Z,Capital Federal,5.0,normal,0.99,0.0,5_green,11663.0,682.0,platinum,0.01,SCI INFORMATICA,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA885156406,Lenovo Ideapad,1,gold_special,27,5,79999.0,MLA16041756,True,Argentina,active,"['extended_warranty_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",68885472,79999.0,Garantía de fábrica: 6 meses,,MLA-NOTEBOOKS,0.7,buy_it_now,"Notebook Lenovo Touch Ideapad 3 I3 10ma 15,6 8gb 256gb Ssd ",new,MLA1652,,2020-10-23T19:10:28.000Z,Capital Federal,35.0,normal,0.96,0.01,5_green,1846.0,119.0,gold,0.03,USAWORLWIDE,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA899101480,Lenovo Ideapad,1,gold_pro,3,1,82599.0,MLA16189144,True,Argentina,active,"['good_quality_picture', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",187140437,82599.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.85,buy_it_now,Notebook Lenovo Ideapad 3 15ada05 Amd 3020e 4gb 500gb Cuo,new,MLA1652,,2020-11-27T21:01:38.000Z,Buenos Aires,,normal,0.97,0.01,5_green,5624.0,282.0,platinum,0.02,HTVSZGMULTITECSRL,MLA-NOTEBOOKS,Lenovo IdeaPad 3
MLA882080227,Lenovo Ideapad,1,gold_special,23,5,79999.0,,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",179274188,79999.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo Ideapad 3i Core I3 10ma 4gb 256gb Ssd Win 10,new,MLA1652,,2020-10-02T18:10:17.000Z,Capital Federal,24.0,normal,0.95,0.02,5_green,180015.0,12389.0,platinum,0.03,DALECLÍCK,,
MLA903110659,Lenovo Ideapad,1,gold_special,40,1,80899.0,MLA16041756,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",82274172,80899.0,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Intel Core I3 Ram 12gb Ssd 256gb Windows 10,new,MLA1652,,2021-01-04T21:13:33.000Z,Capital Federal,2.0,normal,0.97,0.02,5_green,27213.0,1545.0,platinum,0.01,BH COMPUTACION,MLA-NOTEBOOKS,Lenovo IdeaPad 3 15IIL05
MLA884054976,Lenovo Ideapad,1,gold_special,8,5,89990.0,MLA16109436,True,Argentina,active,"['extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'brand_verified', 'immediate_payment', 'cart_eligible']",209183697,89990.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo V15 Amd Ryzen 5 8gb Hd 1tb 15.6 PuLG Free,new,MLA1652,,2020-10-15T18:22:59.000Z,Buenos Aires,,normal,0.97,0.01,5_green,24641.0,1296.0,platinum,0.02,XHARDSRLXHARD,MLA-NOTEBOOKS,Lenovo V15 ADA
MLA884210309,Lenovo Ideapad,50,gold_pro,100,5,52500.0,MLA16029713,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",69526727,52500.0,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,1.0,buy_it_now,Notebook Lenovo 11.6 Hd Celeron Dual Ssd 128gb Ram 4gb Wifi,new,MLA1652,,2020-10-16T17:46:09.000Z,Capital Federal,10.0,normal,0.96,0.02,5_green,28173.0,1467.0,platinum,0.02,ELECTRONIC-MARKET,MLA-NOTEBOOKS,Lenovo IdeaPad 1 14IGL05
MLA882081974,Lenovo Ideapad,1,gold_special,7,5,72899.0,MLA15253903,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible']",179274188,72899.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo Ideapad S340 Amd Ryzen 3 4gb 1tb Windows 10,new,MLA1652,,2020-10-02T18:21:28.000Z,Capital Federal,30.0,normal,0.95,0.02,5_green,180015.0,12389.0,platinum,0.03,DALECLÍCK,MLA-NOTEBOOKS,Lenovo IdeaPad S340
MLA885263821,Lenovo Ideapad,1,gold_special,8,3,42900.0,MLA15708601,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible']",68286146,42900.0,Garantía del vendedor: 7 días,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Lenovo Cloudbook Ip S150-14 Ast A4 4g 64gb Ssd 14 ,new,MLA1652,,2020-10-24T17:26:07.000Z,Capital Federal,3.0,normal,0.98,0.01,5_green,40473.0,2966.0,platinum,0.01,INSUMOS_ACUARIO,MLA-NOTEBOOKS,Lenovo IdeaPad S150-14AST
MLA901412408,Lenovo Ideapad,1,gold_special,5,1,50690.0,MLA15504717,True,Argentina,active,"['good_quality_thumbnail', 'extended_warranty_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']",190534355,50690.0,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ideapad Slim 14'' Amd A6 4gb 64gb 1-14ast-05,new,MLA1652,,2020-12-17T13:57:14.000Z,Capital Federal,1.0,normal,0.99,0.01,5_green,2036.0,195.0,platinum,0.0,VA-ONLINE,MLA-NOTEBOOKS,Lenovo IdeaPad Slim 1 1-14AST-05 - Platinum gray - 4 GB - 64 GB - 1366 px x 768 px - AMD Radeon R4 - AMD - A6-Series - 9220E - Windows - 10 - Home
MLA870044487,Lenovo Ideapad,1,gold_special,19,5,105995.0,MLA15698353,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible']",131648529,105995.0,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo S145 I3 1005 G1 8gb 1tb + Ssd 240gb Win10,new,MLA1652,,2020-07-25T14:22:08.000Z,Capital Federal,23.0,normal,0.97,0.02,5_green,27992.0,1435.0,platinum,0.01,PCCENTERCOMPUTERS,MLA-NOTEBOOKS,Lenovo IdeaPad S145-15IIL
MLA884932108,Lenovo Ideapad,1,gold_special,21,5,89400.0,MLA16053933,True,Argentina,active,"['brand_verified', 'extended_warranty_eligible', 'good_quality_picture', 'good_quality_thumbnail', 'incomplete_technical_specs', 'immediate_payment', 'cart_eligible']",86898163,89400.0,Garantía del vendedor: 12 meses,,MLA-NOTEBOOKS,0.9,buy_it_now,Notebook Lenovo Ryzen 5 3500u 8gb Ssd 256gb 14 PuLG 1080p,new,MLA1652,,2020-10-22T13:55:22.000Z,Capital Federal,21.0,normal,0.98,0.01,5_green,27403.0,1415.0,platinum,0.01,OFERTAS INFORMATICAS,MLA-NOTEBOOKS,Lenovo IdeaPad 3 14ADA05
MLA900725970,Lenovo Ideapad,1,gold_special,3,2,116882.3,,True,Argentina,active,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'immediate_payment', 'cart_eligible']",116239336,116882.3,Garantía de fábrica: 12 meses,,MLA-NOTEBOOKS,0.8,buy_it_now,Notebook Tactil 15.6 I5 10ma 12gb Ddr4 Ssd 256gb Win10 Touch,new,MLA1652,,2020-12-11T19:20:37.000Z,Buenos Aires,5.0,normal,0.98,0.01,5_green,5775.0,483.0,platinum,0.01,GRUPO-TECNO,,
