;item_id;product;official_store_id;initial_quantity;seller_address.country.name;buying_mode;title;health;listing_type_id;seller_address.state.name;warranty;status;price;category_id;available_quantity;catalog_product_id;original_price;base_price;accepts_mercadopago;tags;start_time;condition;seller_id;domain_id;sold_quantity;questions_total;user_seller_reputation.level_id;user_seller_reputation.transactions.canceled;user_seller_reputation.power_seller_status;user_user_type;user_seller_reputation.transactions.ratings.neutral;user_seller_reputation.transactions.completed;user_seller_reputation.transactions.ratings.positive;user_seller_reputation.transactions.ratings.negative;user_nickname;product_domain_id;product_sold_quantity;product_name
47;MLA903667332;Apple Macbook Air;;1000;Argentina;buy_it_now;Macbook Air New 2021 Chip M1 256gb 8gb 8 Cores Grtia Oficial;0.9;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;249999.0;MLA1652;500;MLA16591146;;249999.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-09T12:44:21.000Z;new;225480741;MLA-NOTEBOOKS;0;5.0;5_green;335.0;platinum;normal;0.0;4410.0;1.0;0.0;MLSERCOFIN;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337
48;MLA903821524;Apple Macbook Air;;3;Argentina;buy_it_now;Apple Macbook Air 13-inch 2017 (a1466) I7 8gb Ram/512gb Ssd;0.88;gold_special;Capital Federal;Garantía del vendedor: 6 meses;active;170000.0;MLA1652;1;MLA15306716;;170000.0;TRUE;['brand_verified', 'immediate_payment', 'cart_eligible'];2021-01-11T14:16:46.000Z;new;455063291;MLA-NOTEBOOKS;0;0.0;5_green;7.0;;normal;0.0;49.0;1.0;0.0;MODEL-COMPUTER;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1466
49;MLA903083583;Apple Macbook Air;1528;10;Argentina;buy_it_now;Apple Macbook Air 13'' Mvh22le/a Corei5 Ram 8gb Ssd 512gb;0.8;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;270317.32;MLA1652;1;MLA15913938;;270317.32;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-04T18:20:56.000Z;new;293425181;MLA-NOTEBOOKS;0;0.0;5_green;538.0;platinum;brand;0.03;11378.0;0.9;0.07;SHOPNOWSRL;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
50;MLA877381906;Apple Macbook Air;;8;Argentina;buy_it_now;Macbook Air 13 2020 New 1.1 Ghz Quad Core I5 8gb Ram 512gb C;0.8;gold_pro;Capital Federal;Garantía de fábrica: 12 meses;active;288500.0;MLA1652;1;;379999;288500.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-09-08T13:31:33.000Z;new;110242209;MLA-NOTEBOOKS;5;12.0;5_green;899.0;platinum;normal;0.02;17220.0;0.97;0.01;VEINTEDOCEPC;;;
51;MLA875632525;Apple Macbook Air;;14;Argentina;buy_it_now;Macbook Air 13 2020 New 1.1 Ghz Quad Core I5 8gb Ram 512gb;0.7;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;239000.0;MLA1652;1;;315999;239000.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-08-29T02:30:57.000Z;new;110242209;MLA-NOTEBOOKS;5;;5_green;899.0;platinum;normal;0.02;17220.0;0.97;0.01;VEINTEDOCEPC;;;
52;MLA865520593;Apple Macbook Air;;2;Argentina;buy_it_now;Macbook Air 2020 Retina Sensor Id Ssd256gb Stock ;0.7;gold_special;Capital Federal;Garantía de fábrica: 6 meses;active;169999.0;MLA1652;1;MLA15913938;;169999.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-07-01T16:49:20.000Z;new;193659561;MLA-NOTEBOOKS;1;44.0;5_green;388.0;platinum;normal;0.01;6777.0;0.98;0.01;JFS TECH;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
53;MLA885976724;Apple Macbook Air;;1002;Argentina;buy_it_now;Apple Macbook Air 10th Gen Pantalla 13.3´´ 256gb 8gb Ram;0.7;gold_special;Capital Federal;Garantía del vendedor: 3 meses;active;169999.0;MLA1652;500;MLA15913938;;169999.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-10-29T15:36:48.000Z;new;309453406;MLA-NOTEBOOKS;3;;5_green;2560.0;platinum;normal;0.01;25700.0;0.94;0.05;BAZA 10;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
54;MLA881489801;Apple Macbook Air;;1;Argentina;buy_it_now;Apple Macbook Air 2020 13.3 I7 16gb 256ssd Garantia 2021 ;0.81;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;275000.0;MLA1652;1;MLA15913938;;275000.0;TRUE;['brand_verified', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-09-29T23:16:27.000Z;new;763104;MLA-NOTEBOOKS;0;2.0;5_green;14.0;;normal;0.01;297.0;0.98;0.01;GROWBIGSTORE-MP;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
55;MLA876213468;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 13-inch 4gb Core I5 Como Nueva Envio Gratis;0.9;gold_pro;Buenos Aires;Garantía de fábrica: 2 meses;active;149000.0;MLA1652;1;;;149000.0;TRUE;['poor_quality_thumbnail', 'poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-09-01T23:10:06.000Z;new;20024155;MLA-NOTEBOOKS;0;;5_green;255.0;platinum;normal;0.01;2563.0;0.96;0.03;PLANET CYCLE;;;
56;MLA903925339;Apple Macbook Air;;1;Argentina;buy_it_now;Notebook Apple Macbook Air 2020 13.3 I7 16gb 512ssd Cuotas;0.9;gold_pro;Buenos Aires;Garantía de fábrica: 12 meses;active;332500.0;MLA1652;1;MLA15913938;;332500.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-12T12:37:45.000Z;new;188368799;MLA-NOTEBOOKS;0;;5_green;1602.0;platinum;normal;0.01;26593.0;0.98;0.01;REDNETCORP;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
57;MLA866198928;Apple Macbook Air;;5;Argentina;buy_it_now;Macbook Air 2020 Contado $ 160.000 - Core-i3-8gb-ssd 256gb;0.66;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;165000.0;MLA1652;1;MLA15913938;;165000.0;TRUE;['brand_verified', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-07-04T01:01:44.000Z;new;482819026;MLA-NOTEBOOKS;0;111.0;3_yellow;8.0;;normal;0.0;41.0;1.0;0.0;FEEDBACKGROUP-LA PATERNAL;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
58;MLA898646491;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 13.3 I5 Ram 8gb Ssd 256gb Macos Apple Mac;0.7;gold_special;Buenos Aires;Garantía de fábrica: 12 meses;active;245004.64;MLA1652;1;;;245004.64;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-11-25T00:40:48.000Z;new;116239336;MLA-NOTEBOOKS;0;0.0;5_green;483.0;platinum;normal;0.01;5769.0;0.98;0.01;GRUPO-TECNO;;;
59;MLA885977652;Apple Macbook Air;;1002;Argentina;buy_it_now;Laptop Macbook Air 10th Gen 256gb 8gb Ram Mac Os Catalina;0.7;gold_special;Capital Federal;Garantía del vendedor: 3 meses;active;169999.0;MLA1652;500;MLA15913938;;169999.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-10-29T15:50:55.000Z;new;284824585;MLA-NOTEBOOKS;3;8.0;5_green;1704.0;platinum;normal;0.02;16671.0;0.93;0.05;SKY.VISION ELECTRONICA;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
60;MLA901884707;Apple Macbook Air;1528;5;Argentina;buy_it_now;Apple Macbook Air 13  I3 8gb 256gb 2020 10g Space Grey ;0.7;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;189688.92;MLA1652;1;MLA15913938;;189688.92;TRUE;['brand_verified', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-21T20:38:22.000Z;new;293425181;MLA-NOTEBOOKS;0;;5_green;538.0;platinum;brand;0.03;11378.0;0.9;0.07;SHOPNOWSRL;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
61;MLA860731947;Apple Macbook Air;;3;Argentina;buy_it_now;Macbook Air 13.3 Marzo 2020 Space Gray;0.7;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;178000.0;MLA1652;1;MLA15306716;;178000.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-06-07T02:28:20.000Z;new;27416075;MLA-NOTEBOOKS;0;39.0;;1.0;;normal;0.0;4.0;0.95;0.05;GONZA MR;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1466
62;MLA899706353;Apple Macbook Air;;4;Argentina;buy_it_now;Macbook Air 13.3 Retina I5 8gb Ssd 512gb 2020 Mvh22;0.9;gold_pro;Capital Federal;Garantía de fábrica: 12 meses;active;325490.0;MLA1652;3;MLA15913938;;325490.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-02T19:08:32.000Z;new;183000192;MLA-NOTEBOOKS;0;;5_green;544.0;platinum;normal;0.02;6685.0;0.96;0.02;STECSOLUCIONESTECNOLÓGICAS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
63;MLA899708014;Apple Macbook Air;;2;Argentina;buy_it_now;Apple Macbook Air 13.3 I3 8gb Ssd 256gb 2020 Retina;0.9;gold_pro;Capital Federal;Garantía de fábrica: 12 meses;active;248050.0;MLA1652;1;;;248050.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-02T19:12:57.000Z;new;183000192;MLA-NOTEBOOKS;0;0.0;5_green;544.0;platinum;normal;0.02;6685.0;0.96;0.02;STECSOLUCIONESTECNOLÓGICAS;;;
64;MLA904220200;Apple Macbook Air;;11;Argentina;buy_it_now;Macbook Air I3 8gb 256gb 13.3'' A2179 Delta2;0.8;gold_pro;Capital Federal;Garantía de fábrica: 12 meses;active;224399.0;MLA1652;1;MLA15913938;;224399.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-14T16:11:51.000Z;new;69541508;MLA-NOTEBOOKS;0;0.0;5_green;4281.0;platinum;normal;0.02;47625.0;0.94;0.04;TIENDA DELTA;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
65;MLA904220021;Apple Macbook Air;;11;Argentina;buy_it_now;Macbook Air I3 8gb 256gb 13.3'' A2179 Delta;0.7;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;180399.0;MLA1652;1;MLA15913938;;180399.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-14T16:07:45.000Z;new;69541508;MLA-NOTEBOOKS;0;;5_green;4281.0;platinum;normal;0.02;47625.0;0.94;0.04;TIENDA DELTA;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
66;MLA865542436;Apple Macbook Air;;11;Argentina;buy_it_now;Macbook Air I3-1000ng4 256gb Ssd 8gb Ram 13.3puLG Space Gray;0.66;gold_special;Córdoba;Garantía de fábrica: 12 meses;active;152553.94;MLA1652;1;MLA15913938;;152553.94;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-07-01T18:57:30.000Z;new;60246795;MLA-NOTEBOOKS;2;16.0;5_green;517.0;platinum;normal;0.01;6262.0;0.97;0.02;MAURICOMPUTACION;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
67;MLA903839702;Apple Macbook Air;;1;Argentina;buy_it_now;Notebook Apple Macbook Air 2020 13.3 Core I7 16gb 512gb Ssd;0.8;gold_special;Buenos Aires;Garantía de fábrica: 12 meses;active;265000.0;MLA1652;1;MLA15913938;;265000.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-11T16:02:10.000Z;new;188368799;MLA-NOTEBOOKS;0;1.0;5_green;1602.0;platinum;normal;0.01;26593.0;0.98;0.01;REDNETCORP;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
68;MLA900224107;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook  Air Mac Book Apple M1 8g 256 Ssd 1350 Usd Palermo;0.77;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;239999.0;MLA1652;1;;;239999.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-07T21:26:11.000Z;new;185245543;MLA-NOTEBOOKS;0;8.0;;7.0;;normal;0.0;2.0;0.59;0.41;PLAZAITALIASTORE;;;
69;MLA904027254;Apple Macbook Air;;2;Argentina;buy_it_now;Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Gold;0.7;gold_special;Capital Federal;Garantía de fábrica: 1 años;active;259900.0;MLA1652;1;MLA16591147;;259900.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-13T01:38:50.000Z;new;150363083;MLA-NOTEBOOKS;0;0.0;5_green;3.0;;normal;0.0;40.0;0.97;0.03;MOSHOTECHVENTAS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
70;MLA901456707;Apple Macbook Air;;1;Argentina;buy_it_now;Apple Macbook Air I3 8gb Ssd 256gb Gold - New Model;0.8;gold_pro;Capital Federal;Garantía del vendedor: 1 meses;active;199000.0;MLA1652;1;MLA15913938;;199000.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-17T18:32:15.000Z;new;150363083;MLA-NOTEBOOKS;0;0.0;5_green;3.0;;normal;0.0;40.0;0.97;0.03;MOSHOTECHVENTAS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
71;MLA903520516;Apple Macbook Air;;2;Argentina;buy_it_now;Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh52ll/a Gold;0.7;gold_special;Capital Federal;Garantía de fábrica: 1 años;active;239000.0;MLA1652;1;MLA15913938;;239000.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-07T22:27:37.000Z;new;150363083;MLA-NOTEBOOKS;0;0.0;5_green;3.0;;normal;0.0;40.0;0.97;0.03;MOSHOTECHVENTAS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
72;MLA904482026;Apple Macbook Air;;1;Argentina;buy_it_now;Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Space Gray;0.7;gold_special;Capital Federal;Garantía de fábrica: 1 años;active;259900.0;MLA1652;1;MLA16591147;;259900.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-16T14:36:17.000Z;new;150363083;MLA-NOTEBOOKS;0;0.0;5_green;3.0;;normal;0.0;40.0;0.97;0.03;MOSHOTECHVENTAS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
73;MLA904482077;Apple Macbook Air;;1;Argentina;buy_it_now;Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Space Gray;0.8;gold_pro;Capital Federal;Garantía de fábrica: 1 años;active;329900.0;MLA1652;1;MLA16591147;;329900.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-16T14:37:57.000Z;new;150363083;MLA-NOTEBOOKS;0;;5_green;3.0;;normal;0.0;40.0;0.97;0.03;MOSHOTECHVENTAS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
74;MLA903519722;Apple Macbook Air;;2;Argentina;buy_it_now;Apple Macbook Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh52ll/a Gold;0.8;gold_pro;Capital Federal;Garantía de fábrica: 1 años;active;299000.0;MLA1652;1;MLA15913938;;299000.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-07T22:28:39.000Z;new;150363083;MLA-NOTEBOOKS;0;0.0;5_green;3.0;;normal;0.0;40.0;0.97;0.03;MOSHOTECHVENTAS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
75;MLA904027275;Apple Macbook Air;;2;Argentina;buy_it_now;Apple Macbook Air - M1 - 8gb - Ssd 512gb - 13.3 - Gold;0.8;gold_pro;Capital Federal;Garantía de fábrica: 1 años;active;319000.0;MLA1652;1;MLA16591147;;319000.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-13T01:40:20.000Z;new;150363083;MLA-NOTEBOOKS;0;0.0;5_green;3.0;;normal;0.0;40.0;0.97;0.03;MOSHOTECHVENTAS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337 - Space gray - 8 GB - 512 GB - 2560 px x 1600 px - Apple GPU - Apple - M1 - macOS - X - 11
76;MLA898644357;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 13.3  - I5 Ram 8gb Ssd 256gb Macos Mac;0.7;gold_special;Buenos Aires;Garantía de fábrica: 12 meses;active;245004.64;MLA1652;1;;;245004.64;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-11-25T00:39:32.000Z;new;116239336;MLA-NOTEBOOKS;0;0.0;5_green;483.0;platinum;normal;0.01;5769.0;0.98;0.01;GRUPO-TECNO;;;
77;MLA901783107;Apple Macbook Air;;1000;Argentina;buy_it_now;Efi Macbook Pro Air iMac Desbloqueo 2009 Hasta 2017;0.66;gold_special;Buenos Aires;Sin garantía;active;4250.0;MLA1652;500;MLA15306716;;4250.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'extended_warranty_eligible', 'immediate_payment', 'cart_eligible'];2020-12-20T22:39:30.000Z;new;51807642;MLA-NOTEBOOKS;0;8.0;4_light_green;3.0;;normal;0.0;11.0;1.0;0.0;LEANTIESTO;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1466
78;MLA901458144;Apple Macbook Air;;1;Argentina;buy_it_now;Apple Macbook Air I3 8gb Ssd 256gb Gold - New Model;0.7;gold_special;Capital Federal;Garantía del vendedor: 1 meses;active;167000.0;MLA1652;1;MLA15913938;;167000.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-17T18:30:39.000Z;new;150363083;MLA-NOTEBOOKS;0;;5_green;3.0;;normal;0.0;40.0;0.97;0.03;MOSHOTECHVENTAS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2179
79;MLA874012815;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 2014 I5 4gb 128ssd. Con Caja Y 35 Ciclos Batería;0.9;gold_special;Capital Federal;Sin garantía;active;138000.0;MLA1652;1;MLA15306716;;138000.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-08-19T00:56:20.000Z;used;4642354;MLA-NOTEBOOKS;0;4.0;;0.0;;normal;0.0;6.0;1.0;0.0;SEBABIG;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1466
80;MLA903942372;Apple Macbook Air;;100;Argentina;buy_it_now;Apple Macbook Air 13.3 Retina /m1 Chip 8-core Gpu/8gb /256gb;0.8;gold_special;Capital Federal;Garantía del vendedor: 12 meses;active;299999.99;MLA1652;50;MLA16591146;;299999.99;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2021-01-12T14:53:43.000Z;new;280992944;MLA-NOTEBOOKS;0;;5_green;18.0;;normal;0.01;237.0;0.99;0.0;RAM TECHWEB;MLA-NOTEBOOKS;0.0;Apple MacBook Air A2337
81;MLA899640634;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air - Mid-2013 - Intel Core I5 - Ram 4gb - Ssd 128gb;0.62;gold_special;Capital Federal;Sin garantía;active;79999.0;MLA1652;1;;;79999.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-12-02T12:40:56.000Z;used;102309858;MLA-NOTEBOOKS;0;23.0;4_light_green;2.0;;normal;0.0;38.0;1.0;0.0;CRISTIAN KIM;;;
82;MLA862047366;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 13  2015 I5 1.8gz 8g Ssd 120g 320 Ciclos;0.66;gold_special;Capital Federal;Garantía del vendedor: 1 meses;active;110000.0;MLA1652;1;MLA15306716;;110000.0;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-06-13T04:11:26.000Z;used;164032151;MLA-NOTEBOOKS;0;;5_green;107.0;silver;normal;0.02;341.0;0.97;0.01;SERVICIOSAPPLEMAC;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1466
83;MLA902554093;Apple Macbook Air;;1;Argentina;buy_it_now;Apple Macbook Air 13.3 2015 - 1.6 Ghz Intel Core I5 128 Gb;0.88;gold_special;Buenos Aires;Garantía del vendedor: 10 días;active;120000.0;MLA1652;1;MLA15306716;;120000.0;TRUE;['immediate_payment', 'cart_eligible'];2020-12-29T17:08:47.000Z;used;195227154;MLA-NOTEBOOKS;0;;5_green;395.0;platinum;normal;0.0;6012.0;0.99;0.01;LEADING BRANDS;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1466
84;MLA900317944;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air M1 Nueva En Caja Garantia 256ssd Lanzamiento;0.7;gold_special;Buenos Aires;Garantía de fábrica: 12 meses;active;279999.0;MLA1652;1;;;279999.0;TRUE;['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-08T23:24:18.000Z;new;273378390;MLA-NOTEBOOKS;0;2.0;5_green;13.0;;normal;0.01;202.0;0.97;0.02;ITEC.ARG;;;
85;MLA900393324;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 13 Early2015 Corei5 1.6gz- 4gb Ram- 128gb- 100c ;0.75;gold_special;Capital Federal;Sin garantía;active;127000.17;MLA1652;1;MLA15306716;;127000.17;TRUE;['poor_quality_picture', 'immediate_payment', 'cart_eligible'];2020-12-09T16:43:03.000Z;used;79268188;MLA-NOTEBOOKS;0;;;1.0;;normal;0.0;6.0;1.0;0.0;XERO 1;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1466
86;MLA882034846;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 11 Apple A1370, S/drive Apple A1379 Permuto Moto;0.75;gold_pro;Capital Federal;Sin garantía;active;74999.0;MLA1652;1;;;74999.0;TRUE;['immediate_payment', 'cart_eligible'];2020-10-02T13:19:03.000Z;used;716743;MLA-NOTEBOOKS;0;;5_green;7.0;;normal;0.0;55.0;1.0;0.0;MELODIASDEMIVIDA;;;
87;MLA880251881;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 2015 A1466 240 Ciclos Core I5 128gb;0.75;gold_pro;Capital Federal;Garantía del vendedor: 3 meses;active;130000.0;MLA1652;1;MLA15306716;;130000.0;TRUE;['immediate_payment', 'cart_eligible'];2020-09-23T13:26:14.000Z;used;11665645;MLA-NOTEBOOKS;0;2.0;5_green;16.0;;normal;0.0;72.0;0.97;0.03;MOLINA_ESTUDIO;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1466
88;MLA902177441;Apple Macbook Air;;5;Argentina;buy_it_now;Apple Macbook Air 13 Core I3 8gb Ram 256gb Ssd Notebook;0.7;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;239000.0;MLA1652;1;;;239000.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-24T17:35:48.000Z;new;15096445;MLA-NOTEBOOKS;0;0.0;5_green;4291.0;platinum;normal;0.01;66256.0;0.98;0.01;TECNOLIFE ARG;;;
89;MLA868725698;Apple Macbook Air;;75;Argentina;buy_it_now;Macbook Air 13 2020 Ssd 512 Gb I5 8gb Ram En Español Retina;0.7;gold_special;Capital Federal;Garantía de fábrica: 1 años;active;359890.0;MLA1652;3;MLA15555683;;359890.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-07-17T19:32:12.000Z;new;210018018;MLA-NOTEBOOKS;0;8.0;5_green;477.0;platinum;normal;0.01;5209.0;0.97;0.02;LATITUDES SUR;MLA-NOTEBOOKS;0.0;Apple MacBook Air A1932 (True Tone 2019)
90;MLA901888446;Apple Macbook Air;;1;Argentina;buy_it_now;Macbook Air 13  I3 8gb Ram 256gb Ssd Mwtj2le/a;0.8;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;224999.0;MLA1652;1;;;224999.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-21T21:06:56.000Z;new;176546321;MLA-NOTEBOOKS;0;;5_green;346.0;platinum;normal;0.01;4696.0;0.98;0.01;GOPRO STORE;;;
91;MLA869641967;Apple Macbook Air;;6;Argentina;buy_it_now;Macbook Apple Air 13 I5 1.1 Ghz 8gb 512gb Ssd Mvh22le/a;0.9;gold_pro;Capital Federal;Garantía de fábrica: 12 meses;active;320649.0;MLA1652;1;;;320649.0;TRUE;['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-07-23T02:47:01.000Z;new;583145152;MLA-NOTEBOOKS;0;1.0;5_green;10.0;silver;normal;0.07;178.0;0.93;0.0;ONE_WORLD_LATAM;;;
92;MLA901897127;Apple Macbook Air;;10;Argentina;buy_it_now;Macbook Air 13 I3 8gb Ram 256gb Ssd Mwtj2le/a;0.8;gold_special;Capital Federal;Garantía de fábrica: 12 meses;active;224999.0;MLA1652;1;;;224999.0;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-21T21:34:11.000Z;new;583145152;MLA-NOTEBOOKS;0;0.0;5_green;10.0;silver;normal;0.07;178.0;0.93;0.0;ONE_WORLD_LATAM;;;
93;MLA901898065;Apple Macbook Air;;10;Argentina;buy_it_now;Macbook Air 13 I3 8gb Ram 256gb Ssd Mwtj2le/a;0.9;gold_pro;Capital Federal;Garantía de fábrica: 12 meses;active;272249.0;MLA1652;1;;;272249.0;TRUE;['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible'];2020-12-21T21:39:14.000Z;new;583145152;MLA-NOTEBOOKS;0;;5_green;10.0;silver;normal;0.07;178.0;0.93;0.0;ONE_WORLD_LATAM;;;
